fp,tp,auc_roc
0.0,0.0011098779134295228,0.4774034575166287
0.0,0.0022197558268590455,0.4774034575166287
0.0,0.003329633740288568,0.4774034575166287
0.0,0.004439511653718091,0.4774034575166287
0.0,0.005549389567147614,0.4774034575166287
0.0,0.006659267480577136,0.4774034575166287
0.00234192037470726,0.006659267480577136,0.4774034575166287
0.00234192037470726,0.00776914539400666,0.4774034575166287
0.00234192037470726,0.008879023307436182,0.4774034575166287
0.00234192037470726,0.009988901220865706,0.4774034575166287
0.00234192037470726,0.011098779134295227,0.4774034575166287
0.00234192037470726,0.01220865704772475,0.4774034575166287
0.00234192037470726,0.013318534961154272,0.4774034575166287
0.00468384074941452,0.013318534961154272,0.4774034575166287
0.00702576112412178,0.013318534961154272,0.4774034575166287
0.00702576112412178,0.014428412874583796,0.4774034575166287
0.00936768149882904,0.014428412874583796,0.4774034575166287
0.00936768149882904,0.01553829078801332,0.4774034575166287
0.00936768149882904,0.016648168701442843,0.4774034575166287
0.0117096018735363,0.016648168701442843,0.4774034575166287
0.0117096018735363,0.017758046614872364,0.4774034575166287
0.01405152224824356,0.017758046614872364,0.4774034575166287
0.01639344262295082,0.017758046614872364,0.4774034575166287
0.01639344262295082,0.018867924528301886,0.4774034575166287
0.01639344262295082,0.01997780244173141,0.4774034575166287
0.01873536299765808,0.01997780244173141,0.4774034575166287
0.01873536299765808,0.021087680355160933,0.4774034575166287
0.02107728337236534,0.021087680355160933,0.4774034575166287
0.0234192037470726,0.021087680355160933,0.4774034575166287
0.0234192037470726,0.022197558268590455,0.4774034575166287
0.02576112412177986,0.022197558268590455,0.4774034575166287
0.02576112412177986,0.023307436182019976,0.4774034575166287
0.02810304449648712,0.023307436182019976,0.4774034575166287
0.03044496487119438,0.023307436182019976,0.4774034575166287
0.03044496487119438,0.0244173140954495,0.4774034575166287
0.03044496487119438,0.025527192008879023,0.4774034575166287
0.03278688524590164,0.025527192008879023,0.4774034575166287
0.03278688524590164,0.026637069922308545,0.4774034575166287
0.03278688524590164,0.02774694783573807,0.4774034575166287
0.0351288056206089,0.02774694783573807,0.4774034575166287
0.0351288056206089,0.02885682574916759,0.4774034575166287
0.03747072599531616,0.02885682574916759,0.4774034575166287
0.03747072599531616,0.029966703662597113,0.4774034575166287
0.03747072599531616,0.03107658157602664,0.4774034575166287
0.03981264637002342,0.03107658157602664,0.4774034575166287
0.03981264637002342,0.03218645948945616,0.4774034575166287
0.03981264637002342,0.033296337402885685,0.4774034575166287
0.03981264637002342,0.03440621531631521,0.4774034575166287
0.03981264637002342,0.03551609322974473,0.4774034575166287
0.03981264637002342,0.03662597114317425,0.4774034575166287
0.03981264637002342,0.03773584905660377,0.4774034575166287
0.03981264637002342,0.038845726970033294,0.4774034575166287
0.03981264637002342,0.03995560488346282,0.4774034575166287
0.03981264637002342,0.041065482796892344,0.4774034575166287
0.03981264637002342,0.042175360710321866,0.4774034575166287
