m_pre,m_rec,auc_pr
1.0,0.0022935779816513763,0.4972289930040651
1.0,0.0045871559633027525,0.4972289930040651
1.0,0.006880733944954129,0.4972289930040651
0.75,0.006880733944954129,0.4972289930040651
0.6,0.006880733944954129,0.4972289930040651
0.5,0.006880733944954129,0.4972289930040651
0.5714285714285714,0.009174311926605505,0.4972289930040651
0.625,0.011467889908256881,0.4972289930040651
0.5555555555555556,0.011467889908256881,0.4972289930040651
0.6,0.013761467889908258,0.4972289930040651
0.5454545454545454,0.013761467889908258,0.4972289930040651
0.5833333333333334,0.016055045871559634,0.4972289930040651
0.6153846153846154,0.01834862385321101,0.4972289930040651
0.6428571428571429,0.020642201834862386,0.4972289930040651
0.6666666666666666,0.022935779816513763,0.4972289930040651
0.6875,0.02522935779816514,0.4972289930040651
0.7058823529411765,0.027522935779816515,0.4972289930040651
0.7222222222222222,0.02981651376146789,0.4972289930040651
0.7368421052631579,0.03211009174311927,0.4972289930040651
0.7,0.03211009174311927,0.4972289930040651
0.7142857142857143,0.034403669724770644,0.4972289930040651
0.7272727272727273,0.03669724770642202,0.4972289930040651
0.6956521739130435,0.03669724770642202,0.4972289930040651
0.6666666666666666,0.03669724770642202,0.4972289930040651
0.68,0.0389908256880734,0.4972289930040651
0.6538461538461539,0.0389908256880734,0.4972289930040651
0.6666666666666666,0.04128440366972477,0.4972289930040651
0.6785714285714286,0.04357798165137615,0.4972289930040651
0.6896551724137931,0.045871559633027525,0.4972289930040651
0.7,0.0481651376146789,0.4972289930040651
0.6774193548387096,0.0481651376146789,0.4972289930040651
0.65625,0.0481651376146789,0.4972289930040651
0.6666666666666666,0.05045871559633028,0.4972289930040651
0.6764705882352942,0.052752293577981654,0.4972289930040651
0.6571428571428571,0.052752293577981654,0.4972289930040651
0.6388888888888888,0.052752293577981654,0.4972289930040651
0.6486486486486487,0.05504587155963303,0.4972289930040651
0.6578947368421053,0.05733944954128441,0.4972289930040651
0.6666666666666666,0.05963302752293578,0.4972289930040651
0.675,0.06192660550458716,0.4972289930040651
0.6585365853658537,0.06192660550458716,0.4972289930040651
0.6666666666666666,0.06422018348623854,0.4972289930040651
0.6744186046511628,0.06651376146788991,0.4972289930040651
0.6818181818181818,0.06880733944954129,0.4972289930040651
0.6888888888888889,0.07110091743119266,0.4972289930040651
0.6956521739130435,0.07339449541284404,0.4972289930040651
0.7021276595744681,0.07568807339449542,0.4972289930040651
0.7083333333333334,0.0779816513761468,0.4972289930040651
0.7142857142857143,0.08027522935779817,0.4972289930040651
0.7,0.08027522935779817,0.4972289930040651
0.7058823529411765,0.08256880733944955,0.4972289930040651
0.6923076923076923,0.08256880733944955,0.4972289930040651
