m_pre,m_rec,auc_pr
1.0,0.002336448598130841,0.6374359545500233
1.0,0.004672897196261682,0.6374359545500233
1.0,0.007009345794392523,0.6374359545500233
0.75,0.007009345794392523,0.6374359545500233
0.8,0.009345794392523364,0.6374359545500233
0.8333333333333334,0.011682242990654205,0.6374359545500233
0.8571428571428571,0.014018691588785047,0.6374359545500233
0.75,0.014018691588785047,0.6374359545500233
0.6666666666666666,0.014018691588785047,0.6374359545500233
0.7,0.016355140186915886,0.6374359545500233
0.6363636363636364,0.016355140186915886,0.6374359545500233
0.6666666666666666,0.018691588785046728,0.6374359545500233
0.6923076923076923,0.02102803738317757,0.6374359545500233
0.7142857142857143,0.02336448598130841,0.6374359545500233
0.7333333333333333,0.02570093457943925,0.6374359545500233
0.75,0.028037383177570093,0.6374359545500233
0.7058823529411765,0.028037383177570093,0.6374359545500233
0.7222222222222222,0.030373831775700934,0.6374359545500233
0.7368421052631579,0.03271028037383177,0.6374359545500233
0.75,0.035046728971962614,0.6374359545500233
0.7619047619047619,0.037383177570093455,0.6374359545500233
0.7272727272727273,0.037383177570093455,0.6374359545500233
0.7391304347826086,0.0397196261682243,0.6374359545500233
0.7083333333333334,0.0397196261682243,0.6374359545500233
0.72,0.04205607476635514,0.6374359545500233
0.7307692307692307,0.04439252336448598,0.6374359545500233
0.7407407407407407,0.04672897196261682,0.6374359545500233
0.75,0.04906542056074766,0.6374359545500233
0.7586206896551724,0.0514018691588785,0.6374359545500233
0.7666666666666667,0.053738317757009345,0.6374359545500233
0.7741935483870968,0.056074766355140186,0.6374359545500233
0.78125,0.05841121495327103,0.6374359545500233
0.7878787878787878,0.06074766355140187,0.6374359545500233
0.7941176470588235,0.0630841121495327,0.6374359545500233
0.8,0.06542056074766354,0.6374359545500233
0.8055555555555556,0.06775700934579439,0.6374359545500233
0.8108108108108109,0.07009345794392523,0.6374359545500233
0.8157894736842105,0.07242990654205607,0.6374359545500233
0.7948717948717948,0.07242990654205607,0.6374359545500233
0.8,0.07476635514018691,0.6374359545500233
0.8048780487804879,0.07710280373831775,0.6374359545500233
0.8095238095238095,0.0794392523364486,0.6374359545500233
0.7906976744186046,0.0794392523364486,0.6374359545500233
0.7727272727272727,0.0794392523364486,0.6374359545500233
0.7777777777777778,0.08177570093457943,0.6374359545500233
0.782608695652174,0.08411214953271028,0.6374359545500233
0.7872340425531915,0.08644859813084112,0.6374359545500233
0.7916666666666666,0.08878504672897196,0.6374359545500233
0.7755102040816326,0.08878504672897196,0.6374359545500233
0.78,0.0911214953271028,0.6374359545500233
0.7647058823529411,0.0911214953271028,0.6374359545500233
0.7692307692307693,0.09345794392523364,0.6374359545500233
0.7735849056603774,0.09579439252336448,0.6374359545500233
0.7777777777777778,0.09813084112149532,0.6374359545500233
0.7818181818181819,0.10046728971962617,0.6374359545500233
0.7857142857142857,0.102803738317757,0.6374359545500233
0.7894736842105263,0.10514018691588785,0.6374359545500233
0.7931034482758621,0.10747663551401869,0.6374359545500233
0.7966101694915254,0.10981308411214953,0.6374359545500233
0.8,0.11214953271028037,0.6374359545500233
0.8032786885245902,0.11448598130841121,0.6374359545500233
0.8064516129032258,0.11682242990654206,0.6374359545500233
0.8095238095238095,0.1191588785046729,0.6374359545500233
0.796875,0.1191588785046729,0.6374359545500233
0.7846153846153846,0.1191588785046729,0.6374359545500233
0.7878787878787878,0.12149532710280374,0.6374359545500233
0.7910447761194029,0.12383177570093458,0.6374359545500233
0.7941176470588235,0.1261682242990654,0.6374359545500233
0.7971014492753623,0.12850467289719625,0.6374359545500233
0.8,0.1308411214953271,0.6374359545500233
0.8028169014084507,0.13317757009345793,0.6374359545500233
0.8055555555555556,0.13551401869158877,0.6374359545500233
0.8082191780821918,0.1378504672897196,0.6374359545500233
0.7972972972972973,0.1378504672897196,0.6374359545500233
0.8,0.14018691588785046,0.6374359545500233
0.8026315789473685,0.1425233644859813,0.6374359545500233
0.7922077922077922,0.1425233644859813,0.6374359545500233
0.7948717948717948,0.14485981308411214,0.6374359545500233
0.7974683544303798,0.14719626168224298,0.6374359545500233
0.8,0.14953271028037382,0.6374359545500233
0.8024691358024691,0.15186915887850466,0.6374359545500233
0.8048780487804879,0.1542056074766355,0.6374359545500233
0.8072289156626506,0.15654205607476634,0.6374359545500233
0.7976190476190477,0.15654205607476634,0.6374359545500233
0.788235294117647,0.15654205607476634,0.6374359545500233
0.7790697674418605,0.15654205607476634,0.6374359545500233
0.7816091954022989,0.1588785046728972,0.6374359545500233
0.7840909090909091,0.16121495327102803,0.6374359545500233
0.7865168539325843,0.16355140186915887,0.6374359545500233
0.7888888888888889,0.1658878504672897,0.6374359545500233
0.7912087912087912,0.16822429906542055,0.6374359545500233
0.7934782608695652,0.1705607476635514,0.6374359545500233
0.7956989247311828,0.17289719626168223,0.6374359545500233
0.7978723404255319,0.17523364485981308,0.6374359545500233
0.8,0.17757009345794392,0.6374359545500233
0.8020833333333334,0.17990654205607476,0.6374359545500233
0.8041237113402062,0.1822429906542056,0.6374359545500233
0.8061224489795918,0.18457943925233644,0.6374359545500233
0.8080808080808081,0.18691588785046728,0.6374359545500233
0.81,0.18925233644859812,0.6374359545500233
0.8118811881188119,0.19158878504672897,0.6374359545500233
0.8137254901960784,0.1939252336448598,0.6374359545500233
0.8155339805825242,0.19626168224299065,0.6374359545500233
0.8173076923076923,0.1985981308411215,0.6374359545500233
0.819047619047619,0.20093457943925233,0.6374359545500233
0.8207547169811321,0.20327102803738317,0.6374359545500233
0.8130841121495327,0.20327102803738317,0.6374359545500233
0.8148148148148148,0.205607476635514,0.6374359545500233
0.8165137614678899,0.20794392523364486,0.6374359545500233
0.8090909090909091,0.20794392523364486,0.6374359545500233
0.8108108108108109,0.2102803738317757,0.6374359545500233
0.8125,0.21261682242990654,0.6374359545500233
0.8141592920353983,0.21495327102803738,0.6374359545500233
0.8157894736842105,0.21728971962616822,0.6374359545500233
0.8173913043478261,0.21962616822429906,0.6374359545500233
0.8103448275862069,0.21962616822429906,0.6374359545500233
0.8034188034188035,0.21962616822429906,0.6374359545500233
0.7966101694915254,0.21962616822429906,0.6374359545500233
0.7899159663865546,0.21962616822429906,0.6374359545500233
0.7916666666666666,0.2219626168224299,0.6374359545500233
0.7933884297520661,0.22429906542056074,0.6374359545500233
0.7950819672131147,0.2266355140186916,0.6374359545500233
0.7967479674796748,0.22897196261682243,0.6374359545500233
0.7983870967741935,0.23130841121495327,0.6374359545500233
0.792,0.23130841121495327,0.6374359545500233
0.7857142857142857,0.23130841121495327,0.6374359545500233
0.7874015748031497,0.2336448598130841,0.6374359545500233
0.7890625,0.23598130841121495,0.6374359545500233
0.7829457364341085,0.23598130841121495,0.6374359545500233
0.7769230769230769,0.23598130841121495,0.6374359545500233
